5925	465.204
5925	465.204
996	384.848
996	384.848
385	334.205
385	334.205
4215	302.812
4215	302.812
1533	284.188
1533	284.188
1099	279.366
1099	279.366
5451	277.105
5451	277.105
9175	228.251
9175	228.251
3156	222.018
3156	222.018
6800	213.478
6800	213.478
6463	201.091
6463	201.091
4340	193.15
4340	193.15
2193	192.126
2193	192.126
7630	191.248
7630	191.248
7724	189.517
7724	189.517
6633	184.547
6633	184.547
1792	184.111
1792	184.111
9285	183.34
9285	183.34
5055	176.69
5055	176.69
9424	169.792
9424	169.792
1829	166.217
1829	166.217
3332	163.898
3332	163.898
6781	163.859
6781	163.859
4536	160.457
4536	160.457
3411	158.92
3411	158.92
3423	157.871
3423	157.871
4300	148.692
4300	148.692
7021	145.461
7021	145.461
4907	144.304
4907	144.304
3927	143.859
3927	143.859
6780	140.759
6780	140.759
3365	139.138
3365	139.138
2205	138.348
2205	138.348
499	134.81
499	134.81
3704	134.195
3704	134.195
8140	133.635
8140	133.635
2808	129.615
2808	129.615
8203	122.681
8203	122.681
4941	121.082
4941	121.082
3379	118.986
3379	118.986
830	118.578
830	118.578
5241	117.626
5241	117.626
6244	116.763
6244	116.763
7314	116.689
7314	116.689
839	116.225
839	116.225
250	115.872
250	115.872
3871	114.192
3871	114.192
2446	113.376
2446	113.376
6999	112.981
6999	112.981
7356	111.945
7356	111.945
3868	111.817
3868	111.817
6793	110.768
6793	110.768
7975	105.758
7975	105.758
4253	105.704
4253	105.704
3320	105.581
3320	105.581
5844	104.537
5844	104.537
8375	104.387
8375	104.387
6790	104.14
6790	104.14
865	103.797
865	103.797
6604	103.195
6604	103.195
5322	102.044
5322	102.044
4566	100.109
4566	100.109
6305	96.592
6305	96.592
3588	95.8898
3588	95.8898
834	93.72
834	93.72
7053	91.3937
7053	91.3937
8254	91.2155
8254	91.2155
3610	91.1393
3610	91.1393
8668	89.1892
8668	89.1892
1924	87.4469
1924	87.4469
3656	86.6563
3656	86.6563
2701	86.4751
2701	86.4751
5662	85.6876
5662	85.6876
4651	82.4088
4651	82.4088
8847	81.7986
8847	81.7986
6949	80.9366
6949	80.9366
3185	80.0239
3185	80.0239
3748	79.8584
3748	79.8584
1550	79.5423
1550	79.5423
3377	77.8668
3377	77.8668
4492	77.7822
4492	77.7822
5166	77.3169
5166	77.3169
6347	77.2894
6347	77.2894
2960	76.1794
2960	76.1794
8380	76.1251
8380	76.1251
2938	75.1897
2938	75.1897
4524	74.5285
4524	74.5285
1063	74.4599
1063	74.4599
9109	73.4873
9109	73.4873
2101	72.9616
2101	72.9616
3578	72.4173
3578	72.4173
6576	71.6839
6576	71.6839
4971	71.3462
4971	71.3462
4657	70.9512
4657	70.9512
7048	70.5131
7048	70.5131
5683	70.1076
5683	70.1076
8588	68.8058
8588	68.8058
4526	68.0131
4526	68.0131
4733	67.7846
4733	67.7846
3711	66.3447
3711	66.3447
4956	66.2144
4956	66.2144
6786	66.0948
6786	66.0948
353	64.9301
353	64.9301
2206	63.905
2206	63.905
2373	62.921
2373	62.921
8589	62.68
8589	62.68
8704	61.9054
8704	61.9054
8169	61.0175
8169	61.0175
6766	60.9366
6766	60.9366
5645	60.578
5645	60.578
6789	60.3624
6789	60.3624
7075	60.2986
7075	60.2986
5597	60.2868
5597	60.2868
2952	60.2748
2952	60.2748
194	60.0701
194	60.0701
5274	59.7024
5274	59.7024
4065	59.5298
4065	59.5298
9210	59.3921
9210	59.3921
745	59.362
745	59.362
1777	59.1014
1777	59.1014
425	57.5309
425	57.5309
4166	57.4649
4166	57.4649
3444	57.1451
3444	57.1451
267	56.9845
267	56.9845
2384	54.5895
2384	54.5895
8051	54.5454
8051	54.5454
4726	54.1721
4726	54.1721
4809	53.5133
4809	53.5133
4344	52.579
4344	52.579
8810	52.3148
8810	52.3148
5049	51.9067
5049	51.9067
9173	51.2232
9173	51.2232
5182	50.6047
5182	50.6047
4408	50.6012
4408	50.6012
5859	50.3089
5859	50.3089
4531	50.0945
4531	50.0945
2208	50.0418
2208	50.0418
8789	49.7211
8789	49.7211
2948	49.1832
2948	49.1832
6201	49.0418
6201	49.0418
3385	48.8076
3385	48.8076
82	48.6723
82	48.6723
8637	47.9155
8637	47.9155
1678	47.1022
1678	47.1022
167	47.0708
167	47.0708
4308	46.7588
4308	46.7588
781	45.432
781	45.432
4754	45.1606
4754	45.1606
5664	45.007
5664	45.007
6784	44.9873
6784	44.9873
1195	44.9573
1195	44.9573
7303	44.6865
7303	44.6865
6234	44.4761
6234	44.4761
1592	44.266
1592	44.266
2619	44.1392
2619	44.1392
4803	43.7034
4803	43.7034
6136	43.4586
6136	43.4586
2805	43.3579
2805	43.3579
4498	42.9632
4498	42.9632
3772	42.8114
3772	42.8114
7962	42.7342
7962	42.7342
3396	42.2989
3396	42.2989
1634	42.134
1634	42.134
5522	42.0842
5522	42.0842
9186	41.0182
9186	41.0182
6557	40.9252
6557	40.9252
9200	40.853
9200	40.853
1599	40.7873
1599	40.7873
4139	40.6722
4139	40.6722
3093	40.5656
3093	40.5656
4627	40.3728
4627	40.3728
4613	39.9139
4613	39.9139
3508	39.5307
3508	39.5307
4929	39.4965
4929	39.4965
8178	39.4954
8178	39.4954
2818	39.3557
2818	39.3557
7155	39.2458
7155	39.2458
7673	37.9825
7673	37.9825
1256	37.9057
1256	37.9057
7742	37.8778
7742	37.8778
8373	37.6555
8373	37.6555
600	37.2559
600	37.2559
8524	37.0779
8524	37.0779
1190	36.6495
1190	36.6495
7662	36.4344
7662	36.4344
1201	36.284
1201	36.284
484	36.2407
484	36.2407
5486	35.445
5486	35.445
1593	35.2809
1593	35.2809
4920	35.1551
4920	35.1551
2847	34.7012
2847	34.7012
8873	34.4069
8873	34.4069
794	34.3996
794	34.3996
3967	34.382
3967	34.382
1957	34.3337
1957	34.3337
7623	34.2093
7623	34.2093
6287	33.7377
6287	33.7377
1392	33.6139
1392	33.6139
9278	33.588
9278	33.588
3938	33.495
3938	33.495
5552	33.4564
5552	33.4564
3266	33.1491
3266	33.1491
4500	33.0307
4500	33.0307
2982	32.7214
2982	32.7214
8889	32.7038
8889	32.7038
8336	32.5759
8336	32.5759
4752	32.094
4752	32.094
4301	32.0647
4301	32.0647
6460	31.8277
6460	31.8277
1578	31.7309
1578	31.7309
5171	31.4777
5171	31.4777
2383	31.4481
2383	31.4481
7981	31.1901
7981	31.1901
