834	2887.02
834	2887.02
7737	2837.16
7737	2837.16
8169	2822.98
8169	2822.98
3753	2758.97
3753	2758.97
5793	2754.62
5793	2754.62
2480	2684.69
2480	2684.69
4064	2659.67
4064	2659.67
5538	2653.36
5538	2653.36
1392	2648.93
1392	2648.93
5486	2645.44
5486	2645.44
2384	2643.62
2384	2643.62
3656	2621.4
3656	2621.4
3289	2600.2
3289	2600.2
6395	2596.69
6395	2596.69
2463	2592.41
2463	2592.41
6127	2585.69
6127	2585.69
3185	2568.58
3185	2568.58
4903	2549.43
4903	2549.43
6136	2530.3
6136	2530.3
5181	2524.58
5181	2524.58
4941	2497.91
4941	2497.91
8140	2496.91
8140	2496.91
6785	2487.91
6785	2487.91
3508	2480.94
3508	2480.94
1763	2469.92
1763	2469.92
5588	2466.63
5588	2466.63
7962	2458.67
7962	2458.67
385	2423.19
385	2423.19
4613	2415.98
4613	2415.98
2733	2400.55
2733	2400.55
572	2382.5
572	2382.5
6344	2360.48
6344	2360.48
1342	2335.27
1342	2335.27
2982	2325.3
2982	2325.3
830	2296.36
830	2296.36
250	2290.97
250	2290.97
653	2279.92
653	2279.92
4500	2278.49
4500	2278.49
1593	2263.72
1593	2263.72
5219	2238.6
5219	2238.6
593	2236.39
593	2236.39
3938	2173.07
3938	2173.07
7842	2169.39
7842	2169.39
8054	2167.68
8054	2167.68
8769	2157.5
8769	2157.5
7402	2089.96
7402	2089.96
6786	2082.51
6786	2082.51
6650	2073.98
6650	2073.98
7757	2070.61
7757	2070.61
4070	2037.51
4070	2037.51
3933	2032.07
3933	2032.07
4657	2031.79
4657	2031.79
7150	2024.58
7150	2024.58
1077	2022.01
1077	2022.01
3088	2004.42
3088	2004.42
5645	2003.01
5645	2003.01
7742	1999.44
7742	1999.44
1617	1995.74
1617	1995.74
5925	1987.72
5925	1987.72
1635	1985.99
1635	1985.99
4733	1982.09
4733	1982.09
8889	1963.83
8889	1963.83
5982	1946.69
5982	1946.69
2098	1942.87
2098	1942.87
7927	1922.42
7927	1922.42
2847	1919.57
2847	1919.57
7051	1917.3
7051	1917.3
6790	1894.15
6790	1894.15
2805	1869.75
2805	1869.75
803	1855.02
803	1855.02
865	1833.1
865	1833.1
8339	1820.34
8339	1820.34
7975	1820.2
7975	1820.2
6402	1815.65
6402	1815.65
8178	1813.87
8178	1813.87
3320	1809.42
3320	1809.42
3024	1806.99
3024	1806.99
48	1805.65
48	1805.65
4752	1795.36
4752	1795.36
8096	1793.94
8096	1793.94
2101	1787.73
2101	1787.73
738	1787.65
738	1787.65
5089	1778.6
5089	1778.6
3027	1776.33
3027	1776.33
82	1774.44
82	1774.44
3019	1743.09
3019	1743.09
2619	1736.05
2619	1736.05
6800	1731.27
6800	1731.27
8918	1715.21
8918	1715.21
4255	1704.54
4255	1704.54
3093	1701.75
3093	1701.75
8780	1698.54
8780	1698.54
5455	1692.08
5455	1692.08
2536	1686.94
2536	1686.94
7638	1674.21
7638	1674.21
9293	1670.92
9293	1670.92
1195	1663.88
1195	1663.88
3927	1626.21
3927	1626.21
4288	1598.65
4288	1598.65
1678	1592.85
1678	1592.85
5742	1585.4
5742	1585.4
5121	1579.73
5121	1579.73
8896	1576.85
8896	1576.85
8400	1576.35
8400	1576.35
9156	1558.31
9156	1558.31
2948	1555.17
2948	1555.17
5877	1532.39
5877	1532.39
847	1524.84
847	1524.84
4498	1501.95
4498	1501.95
6766	1498.25
6766	1498.25
1048	1488.01
1048	1488.01
312	1484.41
312	1484.41
3964	1479.92
3964	1479.92
2119	1461.78
2119	1461.78
3423	1455.84
3423	1455.84
4381	1454.45
4381	1454.45
7048	1453.94
7048	1453.94
8810	1437.71
8810	1437.71
3156	1431.8
3156	1431.8
3060	1429.07
3060	1429.07
599	1415.82
599	1415.82
7673	1403.35
7673	1403.35
839	1400.89
839	1400.89
4399	1400.89
4399	1400.89
167	1397.71
167	1397.71
2208	1389.54
2208	1389.54
4935	1386.9
4935	1386.9
5661	1383.47
5661	1383.47
3175	1379.52
3175	1379.52
6525	1367.45
6525	1367.45
2636	1364.22
2636	1364.22
4264	1358.27
4264	1358.27
5322	1348.09
5322	1348.09
4790	1346.24
4790	1346.24
7242	1338.87
7242	1338.87
4742	1336.25
4742	1336.25
6025	1326.43
6025	1326.43
4736	1309.65
4736	1309.65
7424	1309.04
7424	1309.04
2825	1298.4
2825	1298.4
7722	1286.82
7722	1286.82
4147	1283.55
4147	1283.55
4065	1277.75
4065	1277.75
9252	1277.03
9252	1277.03
2465	1275.55
2465	1275.55
5049	1271.03
5049	1271.03
6201	1264.76
6201	1264.76
7879	1264.05
7879	1264.05
6062	1264.03
6062	1264.03
5041	1263.31
5041	1263.31
6098	1258.43
6098	1258.43
1921	1256.02
1921	1256.02
4627	1254.89
4627	1254.89
145	1254.11
145	1254.11
8949	1248.96
8949	1248.96
6412	1248.27
6412	1248.27
2374	1234.33
2374	1234.33
5048	1226.29
5048	1226.29
7817	1224.13
7817	1224.13
3610	1223.9
3610	1223.9
2390	1222.68
2390	1222.68
745	1217.22
745	1217.22
7613	1210.79
7613	1210.79
6460	1208
6460	1208
6780	1195.93
6780	1195.93
3573	1194.29
3573	1194.29
3444	1193.81
3444	1193.81
8640	1190.52
8640	1190.52
3413	1187.28
3413	1187.28
8471	1177.55
8471	1177.55
1960	1176.42
1960	1176.42
2259	1169.89
2259	1169.89
8345	1168.18
8345	1168.18
1597	1144.04
1597	1144.04
2889	1137.7
2889	1137.7
1201	1135.47
1201	1135.47
184	1134.02
184	1134.02
3379	1117.03
3379	1117.03
4531	1111.62
4531	1111.62
3010	1110.08
3010	1110.08
8254	1107.26
8254	1107.26
4669	1103.2
4669	1103.2
2042	1085.73
2042	1085.73
4971	1066.62
4971	1066.62
5169	1059.92
5169	1059.92
7015	1059.74
7015	1059.74
6662	1055.3
6662	1055.3
6718	1046.97
6718	1046.97
123	1042.37
123	1042.37
3254	1041.26
3254	1041.26
8968	1028.45
8968	1028.45
2002	1028.09
2002	1028.09
87	1020.91
87	1020.91
3817	1006.79
3817	1006.79
4052	1000.69
4052	1000.69
3492	993.806
3492	993.806
1634	990.758
1634	990.758
9196	988.818
9196	988.818
4126	982.804
4126	982.804
7630	979.748
7630	979.748
6473	977.368
6473	977.368
7134	970.792
7134	970.792
3300	958.335
3300	958.335
2808	949.992
2808	949.992
3748	948.694
3748	948.694
794	947.291
794	947.291
6209	946.639
6209	946.639
6613	938.209
6613	938.209
842	932.859
842	932.859
5713	901.661
5713	901.661
4849	898.187
4849	898.187
6793	892.303
6793	892.303
3396	890.212
3396	890.212
9202	882.108
9202	882.108
5055	872.142
5055	872.142
760	868.768
760	868.768
796	868.379
796	868.379
466	853.3
466	853.3
1861	851.085
1861	851.085
6253	846.882
6253	846.882
3436	843.118
3436	843.118
2818	839.327
2818	839.327
2092	835.55
2092	835.55
5513	835.349
5513	835.349
1293	828.71
1293	828.71
8741	827.832
8741	827.832
5159	827.03
5159	827.03
7623	821.411
7623	821.411
2446	800.91
2446	800.91
6971	798.215
6971	798.215
484	793.988
484	793.988
3075	790.286
3075	790.286
6781	786.137
6781	786.137
3173	785.932
3173	785.932
4340	782.721
4340	782.721
4536	780.307
4536	780.307
5937	777.244
5937	777.244
9109	760.004
9109	760.004
7011	758.621
7011	758.621
690	757.392
690	757.392
7276	756.942
7276	756.942
5191	742.508
5191	742.508
2701	723.038
2701	723.038
4300	717.393
4300	717.393
2362	715.157
2362	715.157
9139	712.77
9139	712.77
5664	709.519
5664	709.519
6305	708.441
6305	708.441
5178	705.525
5178	705.525
5241	704.304
5241	704.304
3078	687.508
3078	687.508
8789	685.309
8789	685.309
1354	683.027
1354	683.027
7724	675.933
7724	675.933
3467	665.304
3467	665.304
2394	656.149
2394	656.149
1957	651.091
1957	651.091
5451	647.887
5451	647.887
996	632.568
996	632.568
781	627.44
781	627.44
4907	619.358
4907	619.358
4524	615.241
4524	615.241
9059	610.508
9059	610.508
3578	587.707
3578	587.707
3332	581.256
3332	581.256
799	581.065
799	581.065
7662	579.605
7662	579.605
7053	579.332
7053	579.332
2177	578.463
2177	578.463
4754	575.637
4754	575.637
5839	570.629
5839	570.629
7305	569.408
7305	569.408
3119	561.051
3119	561.051
1471	556.745
1471	556.745
9195	554.168
9195	554.168
2221	548.369
2221	548.369
4016	548.24
4016	548.24
6825	539.096
6825	539.096
681	525.643
681	525.643
1890	524.029
1890	524.029
6237	517.537
6237	517.537
3932	512.831
3932	512.831
425	510.014
425	510.014
2824	498.024
2824	498.024
581	497.206
581	497.206
1275	485.712
1275	485.712
8704	478.402
8704	478.402
8668	476.21
8668	476.21
525	473.839
525	473.839
1233	472.92
1233	472.92
597	471.473
597	471.473
6784	462.122
6784	462.122
3386	455.984
3386	455.984
3230	453.925
3230	453.925
9164	441.331
9164	441.331
3454	440.399
3454	440.399
2370	439.256
2370	439.256
5616	435.561
5616	435.561
7997	434.158
7997	434.158
2187	424.847
2187	424.847
2383	419.557
2383	419.557
9187	418.754
9187	418.754
7278	414.66
7278	414.66
725	412.206
725	412.206
4821	405.04
4821	405.04
3236	400.464
3236	400.464
7267	400.008
7267	400.008
7721	396.317
7721	396.317
4492	393.127
4492	393.127
8051	388.694
8051	388.694
3090	381.333
3090	381.333
4601	379.142
4601	379.142
9198	377.96
9198	377.96
8570	371.864
8570	371.864
8162	363.631
8162	363.631
9431	363.011
9431	363.011
7075	356.985
7075	356.985
7740	355.869
7740	355.869
1578	351.622
1578	351.622
6244	348.761
6244	348.761
3868	346.327
3868	346.327
3871	340.4
3871	340.4
7762	338.497
7762	338.497
6789	335.48
6789	335.48
1127	333.48
1127	333.48
4809	332.852
4809	332.852
943	326.441
943	326.441
7216	322.194
7216	322.194
7303	321.963
7303	321.963
8139	317.214
8139	317.214
4932	315.879
4932	315.879
3143	312.926
3143	312.926
8375	311.76
8375	311.76
3670	307.552
3670	307.552
2205	304.933
2205	304.933
4166	302.159
4166	302.159
6633	300.238
6633	300.238
2617	299.015
2617	299.015
1251	296.662
1251	296.662
4933	290.435
4933	290.435
2067	290.098
2067	290.098
2977	289.994
2977	289.994
4681	287.1
4681	287.1
680	285.971
680	285.971
9393	284.093
9393	284.093
2215	282.675
2215	282.675
4726	275.246
4726	275.246
8455	266.375
8455	266.375
8159	264.535
8159	264.535
8398	262.428
8398	262.428
9025	259.282
9025	259.282
9210	258.976
9210	258.976
3385	255.289
3385	255.289
7995	255.184
7995	255.184
3365	251.107
3365	251.107
9172	238.631
9172	238.631
600	236.667
600	236.667
3341	236.352
3341	236.352
4344	232.367
4344	232.367
8199	230.194
8199	230.194
5171	228.762
5171	228.762
5791	220.883
5791	220.883
8904	219.829
8904	219.829
4530	216.48
4530	216.48
4034	208.364
4034	208.364
2193	206.715
2193	206.715
8496	200.378
8496	200.378
2952	196.265
2952	196.265
544	194.697
544	194.697
5552	192.331
5552	192.331
9286	190.249
9286	190.249
4566	188.372
4566	188.372
1577	187.584
1577	187.584
5683	183.129
5683	183.129
6604	178.85
6604	178.85
7438	177.439
7438	177.439
7386	175.814
7386	175.814
6576	171.123
6576	171.123
66	170.745
66	170.745
4527	167.192
4527	167.192
9176	163.556
9176	163.556
815	163.22
815	163.22
2262	158.768
2262	158.768
7021	157.802
7021	157.802
1975	154.151
1975	154.151
4960	152.392
4960	152.392
9285	151.313
9285	151.313
3552	149.193
3552	149.193
5859	147.818
5859	147.818
1439	146.394
1439	146.394
7379	141.915
7379	141.915
5792	141.687
5792	141.687
7037	132.811
7037	132.811
821	130.521
821	130.521
2960	129.15
2960	129.15
5166	129.12
5166	129.12
2111	128.961
2111	128.961
8524	128.55
8524	128.55
3972	124.622
3972	124.622
1235	124.37
1235	124.37
89	122.525
89	122.525
4803	120.347
4803	120.347
9191	114.98
9191	114.98
3313	114.951
3313	114.951
5622	114.55
5622	114.55
6463	112.512
6463	112.512
5369	110.334
5369	110.334
4139	109.564
4139	109.564
8865	108.364
8865	108.364
2667	106.225
2667	106.225
4021	100.615
4021	100.615
3375	100.577
3375	100.577
7434	99.3611
7434	99.3611
6347	96.3027
6347	96.3027
6916	94.9496
6916	94.9496
7972	93.5885
7972	93.5885
1516	92.7657
1516	92.7657
4148	91.6589
4148	91.6589
7356	85.8187
7356	85.8187
499	84.9116
499	84.9116
8787	84.7411
8787	84.7411
3269	83.3632
3269	83.3632
3398	82.2829
3398	82.2829
4439	80.7035
4439	80.7035
26	80.4925
26	80.4925
5225	80.3841
5225	80.3841
5687	78.7668
5687	78.7668
3574	76.9252
3574	76.9252
2206	75.813
2206	75.813
5913	74.3175
5913	74.3175
5135	71.4224
5135	71.4224
4887	71.3567
4887	71.3567
4253	67.443
4253	67.443
9236	65.9338
9236	65.9338
9175	65.5999
9175	65.5999
8873	65.329
8873	65.329
6557	61.9019
6557	61.9019
55	61.1201
55	61.1201
7592	59.1625
7592	59.1625
9221	57.0994
9221	57.0994
1592	56.6056
1592	56.6056
9189	55.8517
9189	55.8517
5522	55.0601
5522	55.0601
1533	51.571
1533	51.571
8357	51.0261
8357	51.0261
3993	50.2008
3993	50.2008
4136	47.9389
4136	47.9389
5368	47.8107
5368	47.8107
4155	41.304
4155	41.304
9173	41.287
9173	41.287
7366	41.0553
7366	41.0553
625	40.7165
625	40.7165
8223	40.0362
8223	40.0362
4779	39.4309
4779	39.4309
3711	36.5779
3711	36.5779
7932	36.421
7932	36.421
4331	36.2325
4331	36.2325
4360	35.8531
4360	35.8531
3944	35.2211
3944	35.2211
5810	33.418
5810	33.418
3967	31.0877
3967	31.0877
9171	27.3508
9171	27.3508
9186	26.4613
9186	26.4613
6234	25.2578
6234	25.2578
194	25.1362
194	25.1362
8191	23.7988
8191	23.7988
8356	23.6716
8356	23.6716
4574	23.5296
4574	23.5296
2180	22.6019
2180	22.6019
1099	22.1789
1099	22.1789
1063	21.9067
1063	21.9067
1951	21.7863
1951	21.7863
1829	20.5141
1829	20.5141
1092	18.8998
1092	18.8998
5093	18.8455
5093	18.8455
8336	18.0165
8336	18.0165
1777	17.9651
1777	17.9651
8258	17.1491
8258	17.1491
6899	16.7161
6899	16.7161
892	15.6657
892	15.6657
3123	15.0303
3123	15.0303
2385	12.8195
2385	12.8195
1216	12.7573
1216	12.7573
2217	11.9695
2217	11.9695
2403	11.1687
2403	11.1687
3251	10.8344
3251	10.8344
8373	10.1315
8373	10.1315
4283	9.53621
4283	9.53621
3983	8.98402
3983	8.98402
8368	8.74764
8368	8.74764
9206	8.20942
9206	8.20942
7308	8.06109
7308	8.06109
8380	7.39016
8380	7.39016
9217	7.31716
9217	7.31716
3390	6.22637
3390	6.22637
448	5.716
448	5.716
4153	5.55468
4153	5.55468
8203	5.05951
8203	5.05951
7162	4.26503
7162	4.26503
3204	3.91044
3204	3.91044
5131	3.10523
5131	3.10523
7314	2.20014
7314	2.20014
3377	2.10506
3377	2.10506
1679	1.76878
1679	1.76878
5662	1.76154
5662	1.76154
4009	1.15554
4009	1.15554
3588	0.387513
3588	0.387513
73	0.114432
73	0.114432
3525	0.0488056
3525	0.0488056
7155	0.0483036
7155	0.0483036
9200	0.00312614
9200	0.00312614
